restaurant_name,michelin_distinction,rating,review_count,price_level,type,michelin
R40,Selected Restaurants,4.5,414.0,,argentinian_restaurant,1
Don Antonio,Selected Restaurants,4.6,2100.0,PRICE_LEVEL_MODERATE,pizza_restaurant,1
Le Bernardin,Three Stars,4.6,4544.0,PRICE_LEVEL_VERY_EXPENSIVE,french_restaurant,1
The Grill,Selected Restaurants,4.6,831.0,PRICE_LEVEL_VERY_EXPENSIVE,fine_dining_restaurant,1
Cafe Mado,Selected Restaurants,4.7,219.0,PRICE_LEVEL_MODERATE,restaurant,1
Le Jardinier New York,Selected Restaurants,4.4,434.0,PRICE_LEVEL_VERY_EXPENSIVE,french_restaurant,1
Chalong,bib,4.8,3491.0,PRICE_LEVEL_MODERATE,thai_restaurant,1
LORE,bib,4.7,589.0,,indian_restaurant,1
Lobster Club,Selected Restaurants,4.4,399.0,PRICE_LEVEL_VERY_EXPENSIVE,japanese_restaurant,1
Gallaghers,Selected Restaurants,4.6,9235.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,1
Santi,Selected Restaurants,4.5,299.0,,italian_restaurant,1
53,Selected Restaurants,4.3,682.0,PRICE_LEVEL_EXPENSIVE,restaurant,1
The Modern,Two Stars,4.6,2717.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,1
Hyderabadi Zaiqa,Selected Restaurants,4.6,846.0,PRICE_LEVEL_MODERATE,indian_restaurant,1
Caviar Russe,Selected Restaurants,4.5,297.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,1
Benoit,Selected Restaurants,4.4,1179.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,1
YingTao,One Star,4.4,212.0,,chinese_restaurant,1
Aquavit,Two Stars,4.6,1269.0,PRICE_LEVEL_VERY_EXPENSIVE,scandinavian_restaurant,1
Four Twenty Five,Selected Restaurants,4.5,262.0,,american_restaurant,1
Chavela’s,bib,4.5,3098.0,PRICE_LEVEL_MODERATE,mexican_restaurant,1
Roberta's,bib,4.4,2118.0,PRICE_LEVEL_MODERATE,pizza_restaurant,1
Agi's Counter,bib,4.6,653.0,PRICE_LEVEL_MODERATE,eastern_european_restaurant,1
Chola,Selected Restaurants,4.3,789.0,PRICE_LEVEL_MODERATE,indian_restaurant,1
Sobre Masa,bib,4.5,460.0,PRICE_LEVEL_MODERATE,mexican_restaurant,1
Marea,Selected Restaurants,4.5,3008.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,1
Per Se,Three Stars,4.5,2064.0,PRICE_LEVEL_VERY_EXPENSIVE,fine_dining_restaurant,1
Le Veau d'Or,Selected Restaurants,4.5,278.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,1
Masa,Two Stars,4.2,584.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,1
Daphne's,Selected Restaurants,4.7,185.0,,italian_restaurant,1
Jean-Georges,Two Stars,4.5,1351.0,PRICE_LEVEL_VERY_EXPENSIVE,french_restaurant,1
Café Boulud,One Star,4.5,914.0,PRICE_LEVEL_VERY_EXPENSIVE,french_restaurant,1
Lungi,bib,4.6,1198.0,PRICE_LEVEL_MODERATE,south_indian_restaurant,1
Vert Frais,Michelin Star,4.3,456.0,PRICE_LEVEL_MODERATE,japanese_restaurant,1
JoJo,Selected Restaurants,4.3,699.0,PRICE_LEVEL_EXPENSIVE,restaurant,1
Tatiana,Selected Restaurants,4.3,848.0,PRICE_LEVEL_VERY_EXPENSIVE,caribbean_restaurant,1
Bayon,bib,4.8,202.0,PRICE_LEVEL_INEXPENSIVE,cambodian_restaurant,1
Daniel,One Star,4.6,2498.0,PRICE_LEVEL_VERY_EXPENSIVE,french_restaurant,1
The Leopard at Des Artistes,Selected Restaurants,4.4,424.0,PRICE_LEVEL_VERY_EXPENSIVE,italian_restaurant,1
El Fish Marisqueria,Selected Restaurants,4.5,296.0,PRICE_LEVEL_MODERATE,mexican_restaurant,1
Cafe Commerce,Selected Restaurants,4.6,269.0,,restaurant,1
Tong,Selected Restaurants,4.5,751.0,PRICE_LEVEL_MODERATE,thai_restaurant,1
Risbo,Selected Restaurants,4.5,1024.0,PRICE_LEVEL_MODERATE,french_restaurant,1
Mission Ceviche,Selected Restaurants,4.7,1874.0,,seafood_restaurant,1
Bohemian Spirit,bib,4.5,685.0,PRICE_LEVEL_MODERATE,czech_restaurant,1
Persepolis,Selected Restaurants,4.2,804.0,PRICE_LEVEL_MODERATE,persian_restaurant,1
Chez Fifi,Selected Restaurants,4.2,164.0,,restaurant,1
Gordo's Cantina,bib,4.5,671.0,PRICE_LEVEL_MODERATE,mexican_restaurant,1
J.G. Melon,Selected Restaurants,4.2,3905.0,PRICE_LEVEL_MODERATE,bar_and_grill,1
Kebab aur Sharab,Selected Restaurants,4.3,929.0,,indian_restaurant,1
Orsay,Selected Restaurants,4.3,945.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,1
Sushi Akira,Selected Restaurants,4.9,71.0,,japanese_restaurant,1
Sempre Oggi,Selected Restaurants,4.7,454.0,,restaurant,1
Sushi Noz,Two Stars,4.5,443.0,PRICE_LEVEL_VERY_EXPENSIVE,sushi_restaurant,1
Essential by Christophe,One Star,4.8,430.0,,french_restaurant,1
Covacha,bib,4.3,1767.0,PRICE_LEVEL_MODERATE,mexican_restaurant,1
Cardamom,bib,4.5,511.0,PRICE_LEVEL_INEXPENSIVE,indian_restaurant,1
Tha Phraya,bib,4.8,1272.0,PRICE_LEVEL_MODERATE,thai_restaurant,1
Chuan Tian Xia,bib,4.3,582.0,PRICE_LEVEL_MODERATE,chinese_restaurant,1
Ly Ly Vietnam Cookhouse,Selected Restaurants,4.8,386.0,,vietnamese_restaurant,1
Olmo,bib,4.8,105.0,,restaurant,1
Cafe Sabarsky,Selected Restaurants,4.3,1244.0,PRICE_LEVEL_EXPENSIVE,austrian_restaurant,1
Eléa,Selected Restaurants,4.6,1091.0,PRICE_LEVEL_MODERATE,greek_restaurant,1
Rolo's,bib,4.5,1809.0,PRICE_LEVEL_MODERATE,bar_and_grill,1
East Harbor Seafood Palace,Selected Restaurants,4.3,2157.0,PRICE_LEVEL_MODERATE,seafood_restaurant,1
il Gigante,Selected Restaurants,4.7,273.0,,italian_restaurant,1
Chick Chick,Selected Restaurants,4.5,452.0,PRICE_LEVEL_MODERATE,chicken_restaurant,1
Dagon,Selected Restaurants,4.8,2373.0,PRICE_LEVEL_EXPENSIVE,mediterranean_restaurant,1
Tanoreen,bib,4.7,2990.0,PRICE_LEVEL_MODERATE,middle_eastern_restaurant,1
Yemenat,bib,4.7,915.0,PRICE_LEVEL_EXPENSIVE,restaurant,1
Enoteca Maria,Selected Restaurants,4.7,1589.0,PRICE_LEVEL_MODERATE,italian_restaurant,1
Phayul,bib,4.1,731.0,PRICE_LEVEL_INEXPENSIVE,tibetan_restaurant,1
Zaab Zaab,bib,4.3,320.0,PRICE_LEVEL_MODERATE,thai_restaurant,1
Miss Mamie's Spoonbread Too,Selected Restaurants,4.0,483.0,PRICE_LEVEL_MODERATE,soul_food_restaurant,1
Taverna Kyclades,Selected Restaurants,4.6,5155.0,PRICE_LEVEL_MODERATE,greek_restaurant,1
Seppe Pizza Bar,Selected Restaurants,4.5,560.0,PRICE_LEVEL_MODERATE,pizza_restaurant,1
Melba's,Selected Restaurants,4.3,4642.0,PRICE_LEVEL_MODERATE,american_restaurant,1
SaRanRom Thai,bib,4.8,1228.0,PRICE_LEVEL_MODERATE,thai_restaurant,1
Lakruwana,Selected Restaurants,4.5,1069.0,PRICE_LEVEL_MODERATE,sri_lankan_restaurant,1
Barawine,Selected Restaurants,4.3,897.0,PRICE_LEVEL_MODERATE,wine_bar,1
Neta Shari,Selected Restaurants,4.7,155.0,,sushi_restaurant,1
Oso,bib,4.5,845.0,PRICE_LEVEL_MODERATE,mexican_restaurant,1
Seis Vecinos,Selected Restaurants,4.1,2300.0,PRICE_LEVEL_MODERATE,restaurant,1
Caleta 111 Cevicheria,bib,4.4,447.0,PRICE_LEVEL_EXPENSIVE,peruvian_restaurant,1
Asian Jewels,Selected Restaurants,4.2,3042.0,PRICE_LEVEL_MODERATE,chinese_restaurant,1
Jiang Nan,bib,4.7,2354.0,PRICE_LEVEL_MODERATE,chinese_restaurant,1
Alley 41,bib,4.5,818.0,PRICE_LEVEL_MODERATE,chinese_restaurant,1
Tong Sam Gyup Goo Yi,bib,4.2,304.0,PRICE_LEVEL_MODERATE,korean_barbecue_restaurant,1
Çka Ka Qëllu,Selected Restaurants,4.8,1451.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,1
Tra Di Noi,Selected Restaurants,4.4,539.0,PRICE_LEVEL_MODERATE,italian_restaurant,1
Legend of Taste,bib,4.4,373.0,PRICE_LEVEL_MODERATE,chinese_restaurant,1
Patricia’s,Selected Restaurants,4.3,412.0,PRICE_LEVEL_MODERATE,italian_restaurant,1
Tobalá,Selected Restaurants,4.5,372.0,,mexican_restaurant,1
Dubrovnik,Selected Restaurants,4.7,1083.0,PRICE_LEVEL_MODERATE,croatian_restaurant,1
Maria Restaurant,Selected Restaurants,4.5,426.0,PRICE_LEVEL_MODERATE,italian_restaurant,1
Artesano,None,4.6,990.0,PRICE_LEVEL_MODERATE,peruvian_restaurant,0
Gran Morsi,None,4.4,610.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Serafina Tribeca,None,4.4,1523.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Mudville,None,4.2,924.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Benares Tribeca Indian Restaurant,None,4.2,2309.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
CUT by Wolfgang Puck,None,4.4,779.0,PRICE_LEVEL_EXPENSIVE,restaurant,0
69 Leonard Street,None,4.5,241.0,PRICE_LEVEL_VERY_EXPENSIVE,japanese_restaurant,0
Two Hands,None,4.4,1305.0,PRICE_LEVEL_MODERATE,australian_restaurant,0
Tara Kitchen Tribeca,None,4.6,268.0,PRICE_LEVEL_MODERATE,moroccan_restaurant,0
Forgione,None,4.6,763.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,0
Scalini Fedeli,None,4.8,527.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
American Cut,None,4.5,1025.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,0
Locanda Verde Tribeca,None,4.4,2314.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
Frenchette,None,4.4,1274.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Walker's,None,4.5,912.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Serafina Financial District,None,4.6,1036.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Mei Lai Wah,None,4.4,3769.0,PRICE_LEVEL_INEXPENSIVE,chinese_restaurant,0
Gai Kitchen,None,4.5,622.0,PRICE_LEVEL_INEXPENSIVE,thai_restaurant,0
Mei Lai Wah | Wonton Noodle Garden,None,4.3,1945.0,PRICE_LEVEL_INEXPENSIVE,chinese_restaurant,0
Ping,None,4.3,1749.0,PRICE_LEVEL_MODERATE,dim_sum_restaurant,0
Ajisen Ramen,None,4.6,2587.0,PRICE_LEVEL_INEXPENSIVE,ramen_restaurant,0
Tasty Hand - Pulled Noodles,None,4.4,1469.0,PRICE_LEVEL_INEXPENSIVE,chinese_noodle_restaurant,0
Tria Bakery Cafe Diner,None,4.5,549.0,PRICE_LEVEL_MODERATE,diner,0
1915 Lanzhou Hand Pulled Noodles & Dumplings,None,4.6,1371.0,PRICE_LEVEL_MODERATE,chinese_noodle_restaurant,0
Deluxe Green Bo,None,4.3,1626.0,PRICE_LEVEL_INEXPENSIVE,chinese_restaurant,0
Wolfgang's Steakhouse,None,4.4,1661.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,0
Tomiño Taberna Gallega,None,4.6,2260.0,PRICE_LEVEL_MODERATE,spanish_restaurant,0
Gelso & Grand,None,4.4,3317.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Super Taste,None,4.6,1537.0,PRICE_LEVEL_INEXPENSIVE,chinese_restaurant,0
Fong On,None,4.6,491.0,PRICE_LEVEL_MODERATE,korean_restaurant,0
Kiki's,None,4.4,2462.0,PRICE_LEVEL_MODERATE,greek_restaurant,0
Kopitiam,None,4.2,1559.0,PRICE_LEVEL_INEXPENSIVE,malaysian_restaurant,0
Balzem,None,4.6,1582.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Fiat Cafe,None,4.4,1235.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Metrograph,None,4.6,1465.0,PRICE_LEVEL_EXPENSIVE,movie_theater,0
Peasant,None,4.4,793.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
Kyuramen,None,4.5,1950.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
Cocoron,None,4.4,1341.0,PRICE_LEVEL_MODERATE,restaurant,0
La Sirène Soho,None,4.6,661.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Pietro Nolita,None,4.4,1365.0,PRICE_LEVEL_MODERATE,cocktail_bar,0
Wayla,None,4.5,1132.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Vanessa's Dumpling House,None,4.3,858.0,PRICE_LEVEL_INEXPENSIVE,restaurant,0
Carol's Bun,None,4.7,231.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Dudleys,None,4.4,1809.0,PRICE_LEVEL_MODERATE,restaurant,0
Cafe Katja,None,4.7,900.0,PRICE_LEVEL_MODERATE,austrian_restaurant,0
The Dutch,None,4.3,2413.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,0
Blue Ribbon Sushi,None,4.6,1860.0,PRICE_LEVEL_MODERATE,sushi_restaurant,0
JQ Milk Tea & Fried Chicken,None,4.9,240.0,PRICE_LEVEL_MODERATE,tea_house,0
Westville Hudson,None,4.5,1610.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Il Corallo Trattoria,None,4.5,2008.0,PRICE_LEVEL_INEXPENSIVE,italian_restaurant,0
La Pecora Bianca SoHo,None,4.8,5709.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Freemans,None,4.4,2344.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Café Habana,None,4.6,4724.0,PRICE_LEVEL_MODERATE,cuban_restaurant,0
Blue Ribbon Sushi Izakaya,None,4.4,930.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Pasta Lab NYC,None,4.8,306.0,PRICE_LEVEL_MODERATE,food_store,0
Charlie Bird,None,4.4,1083.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
Left Bank Menlo Park,None,4.2,1205.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Camper,None,4.4,470.0,PRICE_LEVEL_MODERATE,californian_restaurant,0
ORGANICO,None,4.5,454.0,PRICE_LEVEL_MODERATE,restaurant,0
Roxanne Cafe,None,4.3,2009.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Golden Gate Tap Room,None,4.2,3115.0,PRICE_LEVEL_MODERATE,sports_bar,0
Seasons in the Park,None,4.4,3677.0,PRICE_LEVEL_EXPENSIVE,fine_dining_restaurant,0
East is East,None,4.7,7184.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Tacombi,None,4.4,2552.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Bowery Meat Company,None,4.5,1274.0,PRICE_LEVEL_EXPENSIVE,restaurant,0
Fish Cheeks,None,4.7,5131.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Carroll Place,None,4.3,1480.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Tomo21 Sushi,None,4.5,1192.0,PRICE_LEVEL_MODERATE,sushi_restaurant,0
Mr. Taka Ramen,None,4.5,1510.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
Top Thai 55 Carmine,None,4.7,4950.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Jajaja Mexicana,None,4.6,1753.0,PRICE_LEVEL_MODERATE,vegan_restaurant,0
Saluggi's East,None,4.4,1068.0,PRICE_LEVEL_MODERATE,restaurant,0
Manousheh Grand,None,4.6,535.0,PRICE_LEVEL_INEXPENSIVE,lebanese_restaurant,0
Dante NYC,None,4.5,2713.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
Mermaid Oyster Bar,None,4.6,1199.0,PRICE_LEVEL_MODERATE,oyster_bar_restaurant,0
Gemma,None,4.3,1093.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Clark's,None,4.4,1781.0,PRICE_LEVEL_MODERATE,diner,0
Kogane,None,4.4,1046.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
Le French Diner,None,4.5,531.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Rosie's,None,4.5,1876.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
The Bowery Hotel,None,4.5,1666.0,PRICE_LEVEL_EXPENSIVE,hotel,0
Jack's Wife Freda,None,4.4,2126.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Aria Wine Bar,None,4.3,681.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Son del North,None,4.3,501.0,PRICE_LEVEL_INEXPENSIVE,burrito_restaurant,0
Fools Gold NYC,None,4.5,1188.0,PRICE_LEVEL_MODERATE,cocktail_bar,0
divya's kitchen,None,4.6,768.0,PRICE_LEVEL_MODERATE,vegetarian_restaurant,0
Vic's,None,4.6,1202.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Swift Hibernian Lounge,None,4.5,1038.0,PRICE_LEVEL_MODERATE,irish_pub,0
Berimbau Brazilian Table - West Village,None,4.6,1461.0,PRICE_LEVEL_MODERATE,brazilian_restaurant,0
The Grey Dog - West Village,None,4.5,1460.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Gazab,None,4.5,1239.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
Taverna Di Bacco,None,4.7,554.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Cafe Himalaya,None,4.7,926.0,PRICE_LEVEL_INEXPENSIVE,tibetan_restaurant,0
Omar's Kitchen and Rum Bar,None,4.3,863.0,PRICE_LEVEL_MODERATE,caribbean_restaurant,0
Ginger and Lemongrass,None,4.5,694.0,PRICE_LEVEL_MODERATE,vietnamese_restaurant,0
Little Owl,None,4.5,1407.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,0
Hudson Clearwater,None,4.4,1197.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Toriya,None,4.6,216.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Palma,None,4.6,1157.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
Il Posto Accanto,None,4.6,592.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Mary O's,None,4.4,472.0,PRICE_LEVEL_MODERATE,irish_pub,0
Babbo,None,4.3,1781.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,0
Cowgirl,None,4.2,1559.0,PRICE_LEVEL_MODERATE,southwestern_us_restaurant,0
Malatesta Trattoria,None,4.4,1118.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Buvette,None,4.4,4264.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Fiaschetteria “Pistoia”,None,4.4,649.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Boucherie West Village,None,4.8,9234.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Gnoccheria East Village,None,4.5,910.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
POST,None,4.5,464.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Raku,None,4.5,1396.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
upstate craft beer & oyster bar,None,4.6,989.0,PRICE_LEVEL_MODERATE,oyster_bar_restaurant,0
OLIO E PIÙ,None,4.7,10755.0,PRICE_LEVEL_MODERATE,restaurant,0
Petite Boucherie,None,4.7,2045.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Mountain House East Village,None,4.6,2198.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
The Bao,None,4.3,1341.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
AURA Tapas & Cocktail Bar,None,4.9,352.0,PRICE_LEVEL_MODERATE,cocktail_bar,0
The Grafton,None,4.4,445.0,PRICE_LEVEL_MODERATE,irish_pub,0
Kazuza,None,4.6,1703.0,PRICE_LEVEL_MODERATE,hookah_bar,0
Death & Co East Village,None,4.5,2074.0,PRICE_LEVEL_EXPENSIVE,cocktail_bar,0
Horus Cafe,None,4.3,714.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Taqueria St. Marks Place,None,4.6,1000.0,PRICE_LEVEL_INEXPENSIVE,mexican_restaurant,0
La Palapa,None,4.2,787.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Omakase Room by Mitsu,None,4.7,314.0,PRICE_LEVEL_VERY_EXPENSIVE,japanese_restaurant,0
Giano,None,4.7,561.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Crispiano,None,4.6,300.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Hi-Collar,None,4.4,1231.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Temakase Hand Roll Bar - 2nd Ave,None,4.5,1108.0,PRICE_LEVEL_MODERATE,sushi_restaurant,0
Yuca Bar & Restaurant,None,4.5,3416.0,PRICE_LEVEL_MODERATE,latin_american_restaurant,0
The Smith,None,4.4,2873.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Cathédrale Restaurant,None,4.2,1383.0,PRICE_LEVEL_MODERATE,french_restaurant,0
IPPUDO NY,None,4.4,5464.0,PRICE_LEVEL_MODERATE,restaurant,0
Ray's Candy Store,None,4.6,1356.0,PRICE_LEVEL_INEXPENSIVE,dessert_shop,0
Cafe Mogador,None,4.5,3030.0,PRICE_LEVEL_MODERATE,moroccan_restaurant,0
Thursday Kitchen,None,4.6,1416.0,PRICE_LEVEL_MODERATE,korean_restaurant,0
TOKUYAMATCHA & ONIGIRAZU BAR- E 6th St.,None,4.4,439.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Rai Rai Ken + Curry Ya + Otafuku,None,4.4,1506.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Shabu-Tatsu,None,4.3,522.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
The Grey Dog - Union Square,None,4.4,1849.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Village Taverna,None,4.6,989.0,PRICE_LEVEL_MODERATE,greek_restaurant,0
Hanoi House,None,4.5,1340.0,PRICE_LEVEL_MODERATE,vietnamese_restaurant,0
TabeTomo,None,4.5,1157.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
La Contenta Oeste,None,4.5,1125.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Bar Six,None,4.4,603.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Morandi,None,4.4,1625.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Mighty Quinn's Barbeque,None,4.3,3827.0,PRICE_LEVEL_MODERATE,barbecue_restaurant,0
Lhasa,None,4.6,343.0,PRICE_LEVEL_INEXPENSIVE,tibetan_restaurant,0
Yemen Café & Restaurant,None,4.5,3519.0,PRICE_LEVEL_MODERATE,restaurant,0
Chez Moi,None,4.5,722.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Kyuramen - Union Square,None,4.5,2069.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Han Dynasty,None,4.3,1520.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Cafe Cluny,None,4.4,1364.0,PRICE_LEVEL_MODERATE,french_restaurant,0
St Tropez West Village,None,4.6,943.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Love Mama,None,4.4,1686.0,PRICE_LEVEL_MODERATE,asian_restaurant,0
John's of 12th Street,None,4.4,1337.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Mino Brasserie,None,4.7,649.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Au Za'atar - East Village,None,4.3,4397.0,PRICE_LEVEL_MODERATE,lebanese_restaurant,0
El Camion Cantina,None,4.4,795.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Osteria Nonnino,None,4.8,3681.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
